row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Orbi_P_E2_EXBLANKA.mzML Peak area,Orbi_P_E2_EXBLANKB.mzML Peak area,Orbi_P_E2_EXBLANKC.mzML Peak area,Orbi_P_E2_WS03A.mzML Peak area,Orbi_P_E2_WS03B.mzML Peak area,Orbi_P_E2_WS03C.mzML Peak area,Orbi_P_E2_Wasteblank4.mzML Peak area,Orbi_P_E2_Wasteblank5.mzML Peak area,Orbi_P_E2_Wasteblank6.mzML Peak area,
12199,313.23788911134795,5.4236355,,,,414,1575,[M+H-H2O]+,,4,12204;12185;12199;12194,330.24214,217.681,55.40058,129.43536,2784.1575,2831.4136,2507.3306,227.88661,113.598595,61.857018,
12204,375.2153892609088,5.423684,,,,414,1575,[M-H+2Na]+,,2,12204;12199,330.24214,62.80789,37.111107,47.180992,635.83844,753.7124,475.578,42.560722,0,32.916702,
12230,181.12284883132548,5.4259205,,,,414,1579,[M+H]+,,3,12230;12226;12231,180.1158,5487.802,5875.8267,5309.168,269139.6,270849.6,247271.0,6185.3525,3446.0718,4995.288,
12243,364.19193851651136,5.433009,,,,414,1580,[M+K]+,,4,12243;12236;12218;12246,325.22823,32507.37,956.51184,1000.07056,0,34.145203,219.36703,0,0,0,
12244,471.2744436843038,5.4347095,,,,414,1583,[M+H]+,,2,12244;12261,470.26742,0,0,0,11493.534,12745.085,12629.892,0,0,0,
12252,362.19491120343275,5.4350653,,,,414,1582,[M+Na]+,,2,12252;12251,339.20601,878.8265,0,0,0,0,0,0,0,0,
12236,348.21986481249434,5.435573,,,,414,1580,[M+Na]+,,4,12243;12236;12218;12246,325.22823,75785.99,2256.0276,2437.422,150.03047,64.80256,95.56445,67.15059,96.46104,61.783775,
12328,240.19633967940905,5.435807,,,,405,1590,[M+H]+,,3,12328;12334;12335,239.18916,24314.127,1732.906,1677.9908,109.68181,69.145226,65.59828,45.957184,61.87735,53.239517,
12254,488.3015485808866,5.437338,,,,414,1583,[M+NH4]+,,2,12254;12261,470.26742,0,0,0,11965.931,12698.26,11750.016,0,0,0,
12255,301.2857869269499,5.4407387,,,,414,,,,,,,163265.6,151904.42,160318.45,164461.55,167647.88,188890.03,156606.58,147283.72,160321.2,
12251,340.21361094024957,5.440876,,,,414,1582,[M+H]+,,2,12252;12251,339.20601,3728.4268,29.925478,0,38.067604,51.463993,56.26619,0,0,40.64604,
12242,338.1799468321207,5.4412,,,,414,1586,[M+K]+,,2,12242;12241,299.21426,3980.371,0,0,0,53.14337,65.77965,89.90663,50.849266,96.41997,
12261,509.23070554615424,5.4413695,,,,414,1583,[M+K]+,,4,12244;12277;12254;12261,470.26742,0,0,0,12618.552,11890.804,11686.045,0,0,0,
12263,352.2470697172492,5.4424996,,,,414,,,,,,,207430.95,4845.699,5316.8657,0,0,0,0,0,0,
12345,332.2228700820307,5.4428163,,,,410,1589,[M+Na]+,,2,12370;12345,309.23445,24846.883,1345.3154,1614.3744,343.9028,126.51227,180.33693,41.548294,40.355026,43.415123,
12257,330.26473186928536,5.445049,,,,414,1588,[M+H-H2O]+,,3,12257;12275;12260,347.26953,84596.59,2481.1318,2446.3955,836.1086,394.81573,752.16046,75.506836,40.919834,38.121456,
12270,469.25992901080826,5.445406,,,,414,1585,[M+H]+,,3,12276;12270;12272,468.25195,0,0,0,3741.824,4246.4346,3913.8643,0,0,0,
12271,486.2858464527853,5.4454117,,,,414,1585,[M+NH4]+,,3,12276;12271;12272,468.25195,0,0,0,12375.817,10283.325,9542.694,0,0,0,
12272,491.24093632478775,5.4454117,,,,414,1585,[M+Na]+,,4,12276;12271;12270;12272,468.25195,0,0,0,6942.5557,6946.5566,5636.9585,0,0,0,
12249,368.22132434602526,5.4465556,,,,414,,,,,,,62988.36,977.18256,1159.6155,0,0,0,0,0,0,
12276,507.21456956790826,5.4474297,,,,414,1585,[M+K]+,,4,12276;12271;12270;12272,468.25195,0,0,0,4212.386,4611.0566,3921.2864,0,0,0,
12277,493.25703804491997,5.4474354,,,,414,1583,[M+Na]+,,3,12284;12277;12261,470.26742,0,0,0,17172.098,20194.898,17247.77,0,0,0,
12231,203.1057100123795,5.4482703,,,,414,1579,[M+Na]+,,4,12230;12221;12226;12231,180.1158,32.602688,0,47.696243,1293.3455,1427.9965,1606.0729,38.126488,23.051357,0,
12284,453.2635488629691,5.4494534,,,,414,1583,[M+H-H2O]+,,2,12284;12277,470.26742,0,0,0,18935.115,20774.672,18514.266,0,0,0,
12285,535.2369775586099,5.4494476,,,,414,1581,[M+H]+,,2,12287;12285,534.23084,0,0,0,4721.7656,4395.5977,3738.6282,0,0,0,
12294,452.27987083564585,5.451523,,,,412,1587,[M+NH4]+,,2,12294;12293,434.2464,0,0,0,5983.597,6071.2373,5044.862,0,37.902046,0,
12339,297.1325403124878,5.453028,,,,412,1591,[M+Na]+,,3,12307;12339;12315,274.14226,62.065365,122.478905,113.854744,228.61333,56.541862,2062.1216,88.29192,39.69635,63.920334,
12293,435.25401887620114,5.457563,,,,412,1587,[M+H]+,,2,12294;12293,434.2464,0,0,0,15712.914,17836.96,15558.3,0,0,0,
12241,322.2009443760195,5.4636784,,,,414,1586,[M+Na]+,,2,12242;12241,299.21426,6815.017,0,0,0,0,0,0,0,30.161001,
12318,370.23790182835563,5.4650435,,,,405,1593,[M+K]+,,3,12324;12323;12318,331.27411,1297.4327,37.540863,37.784424,0,0,0,0,0,0,
12275,370.25973692863323,5.465974,,,,414,1588,[M+Na]+,,4,12257;12275;12260;12223,347.26953,5620.416,0,36.768883,48.83378,40.641502,52.784515,0,46.234364,36.394203,
12317,355.1320035408196,5.4709373,,,,412,1592,[M+K]+,,2,12317;12327,316.16886,2364.5557,3522.5464,4013.8474,3852.2932,3684.3804,4101.9565,3986.9075,3450.7234,4007.359,
12370,348.1984078521062,5.474629,,,,410,1589,[M+K]+,,2,12370;12345,309.23445,10761.637,194.92812,554.5549,0,76.00144,31.059458,37.94969,0,0,
12361,320.18609109873455,5.475917,,,,410,1595,[M+Na]+,,2,12360;12361,297.19591,5019.5513,0,0,0,0,38.2936,0,0,0,
12324,332.2807017454852,5.47629,,,,405,1593,[M+H]+,,3,12324;12323;12318,331.27411,10253.325,705.98444,759.26337,0,0,0,0,32.21695,0,
12335,262.17879411224226,5.4764676,,,,405,1590,[M+Na]+,,3,12328;12334;12335,239.18916,9991.8955,641.1923,153.37106,0,0,0,0,0,0,
12307,292.17590793509567,5.4767995,,,,412,1591,[M+NH4]+,,3,12307;12339;12315,274.14226,51.159756,88.43357,44.809914,751.67474,223.26846,8812.897,52.18772,45.42061,115.11604,
12327,339.1580960630484,5.4771824,,,,412,1592,[M+Na]+,,2,12317;12327,316.16886,819.3172,16035.878,17944.17,22330.666,18624.164,14104.141,13787.789,17440.115,17623.451,
12309,336.2151718350356,5.480845,,,,373,1594,[M+Na]+,,2,12296;12309,313.22609,5085.368,48.52085,33.153095,0,0,0,0,0,0,
12331,378.22893639894227,5.481901,,,,421,1596,[M+NH4]+,,2,12342;12331,360.19504,1590.6415,1054.0476,1169.3557,1042.8993,1165.4764,1199.5696,934.8931,891.95575,1081.23,
12296,314.23350243794164,5.4833055,,,,373,1594,[M+H]+,,2,12296;12309,313.22609,5576.5005,153.21715,169.09961,61.112293,94.373344,50.45153,40.018005,34.04519,34.165718,
12260,386.23517647477354,5.4866796,,,,414,1588,[M+K]+,,3,12257;12275;12260,347.26953,677.4344,0,0,0,0,0,0,28.478027,0,
12334,278.1520074957699,5.487133,,,,405,1590,[M+K]+,,3,12328;12335;12334,239.18916,2765.5706,0,28.749096,0,0,0,0,0,0,
12342,383.1841823531371,5.488074,,,,421,1596,[M+Na]+,,2,12331;12342,360.19504,952.9598,945.3853,1269.331,1597.0872,1451.936,1588.5878,1209.3475,1178.5812,1036.1777,
12346,290.2697534018597,5.489463,,,,410,,,,,,,39210.562,33838.473,36931.0,35004.223,34491.24,34064.016,32338.412,32679.629,33862.027,
12315,313.1045195713862,5.4910474,,,,412,1591,[M+K]+,,3,12307;12339;12315,274.14226,40.614742,0,37.283386,36.016342,28.811054,904.8324,0,31.401403,29.5504,
12349,263.1861340995465,5.491483,,,,421,1597,[M+H]+,,3,12357;12349;12350,262.17897,6785.2905,6758.721,6416.7,7204.953,7553.13,7316.0713,6809.9644,6815.9976,6671.003,
12350,280.2127034417683,5.491495,,,,421,1597,[M+NH4]+,,3,12357;12349;12350,262.17897,8980.88,9189.486,9360.348,8327.318,9926.358,7894.369,8946.598,8468.299,8282.731,
12353,157.12283703214652,5.492175,,,,421,1600,[M+H-H2O]+,,2,12353;12366,174.12695,14232.363,12899.173,13530.718,13623.1875,15075.27,14826.983,13506.038,12827.157,12893.997,
12360,298.2022150201067,5.493204,,,,410,1595,[M+H]+,,2,12360;12361,297.19591,4867.756,37.528397,43.37047,45.21391,43.26355,33.236,41.214523,44.581997,39.41321,
12357,285.16839490238567,5.4942393,,,,421,1597,[M+Na]+,,3,12357;12349;12350,262.17897,5798.433,5150.556,6114.5254,5242.816,5075.44,5723.51,5838.417,5707.5376,5627.914,
12358,177.1643929326517,5.4949117,,,,421,,,,,,,17538.75,16175.021,16734.4,17683.057,18045.406,19100.672,15014.257,15544.189,15966.398,
12362,195.17499265295783,5.4962883,,,,421,1598,[M+H-H2O]+,,3,12363;12359;12362,212.17861,10476.091,9553.993,9782.108,10976.1875,10775.607,11331.602,9262.799,9270.487,9506.7705,
12359,251.1415271466678,5.4969325,,,,421,1598,[M+K]+,,3,12363;12359;12362,212.17861,272.4593,1316.4348,1288.9695,999.24274,1040.7406,1105.1771,1356.1383,1590.4319,1356.266,
12363,235.16839370854197,5.497652,,,,421,1598,[M+Na]+,,3,12363;12359;12362,212.17861,7575.5586,8261.553,8381.212,30317.713,33355.332,30748.693,8722.514,8665.706,8884.674,
12323,354.26337148909914,5.497806,,,,405,1593,[M+Na]+,,3,12324;12323;12318,331.27411,7157.309,373.4146,484.1172,0,0,0,0,0,0,
12389,324.197198965555,5.50026,,,,425,1599,[M+K]+,,2,12399;12389,285.23215,7012.901,42.781345,57.99628,0,0,37.07073,0,0,34.807407,
12435,296.25860387992526,5.5080676,,,,425,1602,[M+H-H2O]+,,4,12452;12436;12435;12437,313.26262,555467.75,25229.693,29144.55,0,27.183666,37.663055,0,30.107784,0,
12462,355.188957036259,5.520905,,,,421,1609,[M-H+2Na]+,,2,12462;12499,310.21635,0,0,35.113235,634.7787,1800.7561,1382.902,42.70111,32.729603,32.823093,
12399,268.2278437312287,5.5212665,,,,425,1599,[M+H-H2O]+,,3,12399;12389;12421,285.23215,10603.905,463.76392,466.76947,0,0,0,0,0,0,
12396,333.1106506809204,5.5225883,,,,425,1601,[M+Na]+,,3,12402;12398;12396,310.12145,5675.181,7319.219,7721.7065,7470.6685,6879.8633,7382.7773,7112.1406,7358.586,8116.727,
12398,349.0848185252562,5.52328,,,,425,1601,[M+K]+,,3,12402;12398;12396,310.12145,1173.0736,1570.4327,1586.669,1135.007,1332.7338,1354.5701,1516.6965,1535.3972,1665.9541,
12438,244.1914135200069,5.523465,,,,425,1604,[M+H]+,,3,12439;12426;12438,243.18405,11660.251,7332.82,8207.749,2945.1863,5705.5015,5880.5825,4126.076,2675.0315,3242.2876,
12402,311.1285396645796,5.5234632,,,,425,1601,[M+H]+,,3,12402;12398;12396,310.12145,2304.152,2230.1448,2261.5999,2160.1284,2392.0923,2720.0247,2010.4462,2228.669,2085.5303,
12469,332.28064654126695,5.5251555,,,,425,1606,[M+H]+,,3,12463;12469;12449,331.27395,9736.577,601.2813,639.7552,0,0,0,0,32.21695,0,
12415,243.210468897615,5.52544,,,,425,1603,[M+H-H2O]+,,2,12415;12444,260.21454,2012.1332,0,25.253227,0,0,0,0,0,0,
12421,303.2650962996196,5.5278153,,,,425,1599,[M+NH4]+,,2,12399;12421,285.23215,370.67462,0,0,0,0,0,0,0,0,
12436,336.25164059941255,5.5281143,,,,425,1602,[M+Na]+,,3,12435;12436;12437,313.26262,377626.2,19888.123,23271.035,0,33.382984,0,0,0,0,
12439,266.17390946429975,5.5312247,,,,425,1604,[M+Na]+,,3,12439;12426;12438,243.18405,4390.178,863.98566,1686.5248,203.66585,724.464,123.62979,457.3841,335.4878,397.58548,
12429,261.22219901177095,5.53145,,,,425,1603,[M+H]+,,2,12444;12429,260.21454,16332.427,544.7569,337.89328,0,0,0,0,0,0,
12437,352.22602684515533,5.53145,,,,425,1602,[M+K]+,,4,12452;12436;12435;12437,313.26262,127012.73,8122.493,9498.796,0,0,0,0,0,0,
12444,278.24876589531624,5.533509,,,,425,1603,[M+NH4]+,,3,12415;12444;12429,260.21454,124403.75,7260.991,8514.331,0,0,0,0,0,0,
12452,649.5157810444944,5.5338883,,,,425,1602,[2M+Na]+,,3,12452;12435;12437,313.26262,2016.8279,0,0,0,0,0,0,0,0,
12449,370.2375918355892,5.535689,,,,425,1606,[M+K]+,,3,12463;12469;12449,331.27395,1024.9951,37.540863,0,0,0,0,0,0,0,
12426,282.14649145390786,5.5366864,,,,425,1604,[M+K]+,,3,12439;12438;12426,243.18405,620.8987,192.63608,361.94452,50.555344,0,0,0,0,33.198208,
12582,348.2199929828232,5.536945,,,,422,1611,[M+Na]+,,2,12585;12582,325.22833,33140.348,927.76,941.5901,96.6499,118.8284,48.919464,37.25402,75.29422,74.612465,
12463,354.2632746538825,5.539589,,,,425,1606,[M+Na]+,,3,12463;12469;12449,331.27395,6421.438,373.4146,553.186,0,0,0,0,0,0,
12366,371.2447759734419,5.5446873,,,,421,1600,[2M+Na]+,,2,12353;12366,174.12695,90.42288,100.66145,101.72959,99.9525,61.266434,196.02562,52.936478,124.81312,62.75636,
12473,612.2863243407156,5.5455394,,,,420,1607,[M+NH4]+,,3,12491;12483;12473,594.25199,0,0,0,8064.736,8806.668,8846.921,0,0,0,
12489,577.2482903035948,5.545545,,,,420,1607,[M+H-H2O]+,,2,12489;12491,594.25199,0,0,0,553.4424,394.79355,293.51178,0,0,0,
12480,249.14730699245513,5.546624,,,,420,1608,[M+Na]+,,2,12480;12486,226.15789,1639.345,1772.0901,2040.2905,2294.192,2173.993,2144.2368,2067.5513,2129.064,2129.6575,
12400,308.2178774247293,5.549152,,,,425,,,,,,,56602.996,1075.2456,923.6067,93.78528,233.41473,242.92545,545.0543,698.7151,681.4367,
12483,595.2590532979151,5.5495973,,,,420,1607,[M+H]+,,3,12491;12473;12483,594.25199,0,0,0,12476.853,14592.381,13082.521,0,0,0,
12486,227.16496578788963,5.550015,,,,420,1608,[M+H]+,,2,12480;12486,226.15789,7497.414,6967.3193,7275.68,7765.2646,9426.598,9060.559,7705.854,7323.0293,7462.0513,
12491,617.2413302975815,5.5516095,,,,420,1607,[M+Na]+,,4,12489;12491;12483;12473,594.25199,0,0,0,938.3329,1215.0381,1064.2997,0,0,0,
12494,268.189073329904,5.5571485,,,,422,1615,[M+Na]+,,2,12568;12494,245.19982,13035.402,11043.44,11439.949,11684.11,12360.944,12226.441,10196.283,10130.262,10121.789,
12482,333.2055460687398,5.5615106,,,,421,1609,[M+Na]+,,2,12482;12499,310.21635,73.82309,92.16885,108.05249,3236.9126,3816.0618,3603.6052,54.84677,115.97201,55.074642,
12577,364.1909085066004,5.562588,,,,422,1611,[M+K]+,,2,12577;12585,325.22833,12237.829,366.3532,233.08797,0,34.145203,0,0,0,0,
12499,293.2116438109772,5.563032,,,,421,1609,[M+H-H2O]+,,3,12482;12462;12499,310.21635,3775.1838,183.93541,183.30397,7998.803,8730.741,7917.898,141.15161,72.25026,49.172447,
12507,321.1470215832096,5.56692,,,,422,1612,[M+Na]+,,3,12507;12530;12509,298.15774,37051.09,41161.758,43134.2,40842.355,41656.465,41133.887,41824.723,42329.438,42262.26,
12509,337.12131227669136,5.5675945,,,,422,1612,[M+K]+,,3,12507;12530;12509,298.15774,2542.0894,3920.3062,3884.383,2820.1377,3223.4666,3451.3862,3980.45,5045.9644,4212.351,
12511,470.29109407912256,5.567772,,,,422,,,,,,,0,0,0,21094.252,22242.523,19664.246,0,0,0,
12512,502.3170195720715,5.567772,,,,422,1614,[M+K]+,,2,12518;12512,463.35398,0,0,0,22590.72,22440.379,19054.592,0,0,0,
12514,963.5248814993153,5.567772,,,,422,1617,[2M+Na]+,,4,12529;12527;12514;12525,470.26779,0,0,0,8191.579,8346.18,6378.644,0,0,0,
12530,281.1539848056427,5.5696163,,,,422,1612,[M+H-H2O]+,,3,12507;12530;12509,298.15774,1705.4441,1516.0406,1594.5555,8294.601,8281.882,8254.298,1796.2396,1277.988,1803.8322,
12525,453.2642499234615,5.569801,,,,422,1617,[M+H-H2O]+,,6,12529;12547;12527;12514;12528;12525,470.26779,0,0,0,309373.97,333321.0,290335.8,0,0,0,
12527,488.3015815432388,5.569801,,,,422,1617,[M+NH4]+,,6,12529;12547;12527;12514;12528;12525,470.26779,0,0,0,130320.8,140891.58,122709.31,0,0,0,
12518,486.3433082243173,5.5698013,,,,422,1614,[M+Na]+,,2,12518;12512,463.35398,0,0,0,1175.0328,1047.0796,764.52844,0,0,0,
12528,493.25689834932297,5.569801,,,,422,1617,[M+Na]+,,5,12529;12547;12527;12528;12525,470.26779,0,0,0,211678.89,229380.34,199747.2,0,0,0,
12529,509.23100499910873,5.569801,,,,422,1617,[M+K]+,,5,12529;12527;12514;12528;12525,470.26779,0,0,0,98676.664,104708.61,94371.19,0,0,0,
12537,172.17010101597066,5.570281,,,,422,,,,,,,73103.71,60271.28,71491.96,62670.23,78719.67,75626.93,72246.914,70750.17,75193.76,
12544,211.16990773952114,5.5716333,,,,422,1620,[M+H]+,,2,12568;12544,210.16264,19928.922,15711.153,16192.907,17275.566,16182.038,17292.941,15385.544,16134.122,15818.733,
12539,365.17158646299134,5.571628,,,,422,1619,[M+Na]+,,3,12539;12548;12545,342.18215,3908.83,4173.082,4294.336,6469.595,7019.8096,6308.9243,4076.1406,3922.526,3977.4976,
12545,343.18923250478514,5.5716314,,,,422,1619,[M+H]+,,3,12539;12548;12545,342.18215,23832.045,21192.455,23596.094,25664.197,26785.863,27596.32,22255.094,22224.34,21289.902,
12547,979.4992968770626,5.5718236,,,,422,1617,[2M+K]+,,4,12547;12527;12528;12525,470.26779,0,0,0,1955.1753,2289.6987,1459.1886,0,0,0,
12548,381.1452943802652,5.572303,,,,422,1619,[M+K]+,,3,12539;12548;12545,342.18215,1543.2438,2099.31,2070.6987,2202.799,1647.7095,2535.0146,2022.6962,2261.0896,2140.6372,
12552,193.15930868481578,5.5729947,,,,422,1620,[M+H-H2O]+,,2,12552;12568,210.16264,19691.031,17384.662,17662.648,19553.516,21111.898,19653.344,16978.014,16227.897,16671.182,
12559,324.2388549093787,5.576349,,,,422,1621,[M+NH4]+,,2,12559;12563,306.20497,17798.162,16209.216,17991.184,18425.213,19512.445,19362.035,17695.268,18345.713,18318.344,
12586,294.2437479931087,5.576683,,,,425,1624,[M+H-H2O]+,,2,12594;12586,311.24854,104857.57,7131.42,2518.2642,0,0,0,0,0,0,
12562,158.15446354479417,5.577023,,,,422,,,,,,,256961.39,261940.88,250144.67,260765.78,276698.25,274773.47,266628.88,257210.38,275644.84,
12563,307.21219067096206,5.5770197,,,,422,1621,[M+H]+,,2,12559;12563,306.20497,7594.5146,6534.516,6742.2324,6919.7676,7802.7837,7370.174,6864.843,6295.515,6668.0244,
12625,336.21605093164555,5.5779486,,,,425,1623,[M+Na]+,,2,12625;12640,313.2265,5582.6357,0,33.153095,0,0,0,0,0,0,
12568,228.19649861035134,5.581064,,,,422,1622,[M+H]+,,3,12568;12587;12572,227.18925,297762.62,261088.05,272011.06,265822.97,278873.38,276777.84,249091.44,248151.45,248415.8,
12572,266.1524587620832,5.5824184,,,,422,1622,[M+K]+,,3,12568;12587;12572,227.18925,58856.773,67940.91,69948.625,55246.586,60984.2,60996.715,67555.63,67690.69,67868.16,
12585,326.23374749286876,5.584164,,,,422,1611,[M+H]+,,3,12577;12582;12585,325.22833,54176.027,1272.2906,1218.1786,43.72091,37.777756,53.896763,37.90963,0,0,
12633,340.21378353203534,5.584526,,,,425,1627,[M+H]+,,1,12634,339.20626,1284.7378,58.49429,36.897728,59.820656,0,42.42871,0,0,0,
12599,310.23741567793036,5.585447,,,,425,1628,[M+H-H2O]+,,3,12434;12608;12599,327.24173,62900.734,334.4767,421.24728,35.589737,62.756577,50.862686,0,0,0,
12587,250.17844990287819,5.5864673,,,,422,1622,[M+Na]+,,3,12568;12587;12572,227.18925,171794.58,163477.64,177106.56,178925.98,198893.33,193127.98,163544.4,170287.6,162415.45,
12598,294.1476329201127,5.59453,,,,425,1625,[M+K]+,,2,12623;12598,255.18452,1340.6012,0,0,0,0,0,0,0,0,
12664,332.28042993474935,5.5948405,,,,425,1629,[M+H]+,,2,12664;12666,331.27409,4070.3865,406.97626,466.54034,39.282997,0,0,0,0,0,
12607,307.131532980917,5.6013956,,,,416,1630,[M+Na]+,,2,12635;12607,284.14261,5117.081,4132.0967,6411.3823,3609.174,8901.118,7568.0933,4943.1006,7007.314,6799.9487,
12640,314.2334394460244,5.601568,,,,425,1623,[M+H]+,,2,12625;12640,313.2265,4987.9834,55.911266,153.00839,61.112293,51.167233,96.99878,92.59997,100.83763,41.4802,
12608,350.2312265028609,5.6021895,,,,425,1628,[M+Na]+,,3,12608;12619;12599,327.24173,118159.875,1765.2103,2157.4902,0,0,0,0,0,0,
12623,278.17378549038835,5.6044064,,,,425,1625,[M+Na]+,,2,12623;12598,255.18452,2262.9844,44.137733,0,0,0,0,0,0,0,
12434,366.20549020068194,5.6083503,,,,425,1628,[M+K]+,,3,12434;12619;12599,327.24173,39118.19,700.4839,691.95514,0,0,0,0,0,0,
12619,328.2491339656092,5.610685,,,,425,1628,[M+H]+,,3,12434;12608;12619,327.24173,88321.09,1415.5581,1971.691,506.0375,501.30707,457.5301,90.73097,38.92875,50.1344,
12634,362.1952313869831,5.61453,,,,425,1627,[M+Na]+,,2,12633;12634,339.20626,843.5557,0,0,0,0,0,0,0,0,
12594,334.2392659053316,5.61639,,,,425,1624,[M+Na]+,,2,12594;12586,311.24854,98895.52,6366.7305,6450.2007,35.148148,38.70953,24.374092,0,0,0,
12635,323.1060574687302,5.620376,,,,416,1630,[M+K]+,,2,12635;12607,284.14261,165.94257,813.8666,518.1628,289.02356,180.69012,287.2263,1091.632,616.4994,302.89075,
12666,354.2642427336444,5.620789,,,,425,1629,[M+Na]+,,2,12664;12666,331.27409,2534.2734,236.2273,390.65524,278.17163,283.51254,127.75314,0,0,0,
12657,365.27853497627325,5.632316,,,,425,1631,[M+Na]+,,3,12657;12668;12658,342.28925,23172.414,24884.36,26426.553,33692.887,31710.613,33387.062,25990.68,25645.402,26261.86,
12658,381.2523540580486,5.632316,,,,425,1631,[M+K]+,,3,12657;12668;12658,342.28925,8287.114,12114.419,12481.371,11737.35,12809.843,13097.401,13323.563,12802.829,13035.397,
12668,343.2965001554903,5.632989,,,,425,1631,[M+H]+,,3,12657;12658;12668,342.28925,194132.25,168926.84,182727.47,192263.22,195679.36,203726.84,186000.56,174868.1,180402.7,
12670,240.23273902151706,5.63366,,,,425,,,,,,,14973.66,14408.223,15958.957,16669.453,17843.754,19502.816,15130.735,15845.965,14379.18,
12663,330.2647986868119,5.636057,,,,425,1636,[M+H]+,,2,12665;12663,329.25962,22281.244,995.4148,1181.1982,62.142403,98.86729,58.12359,33.031143,49.71615,36.174377,
12682,296.1632987154463,5.638753,,,,425,1632,[M+K]+,,2,12682;12681,257.20071,4462.1997,0,0,0,0,0,0,0,0,
12684,339.1790184125201,5.639737,,,,425,1633,[M+Na]+,,3,12684;12686;12687,316.18952,3314.9504,3008.2722,3402.717,3728.2004,3924.8657,3514.138,2995.3806,3039.9573,2990.5918,
12681,280.190501876398,5.640032,,,,425,1632,[M+Na]+,,2,12682;12681,257.20071,9048.508,0,33.478313,0,0,28.150272,0,29.458065,0,
12686,299.1860424846082,5.6411095,,,,425,1633,[M+H-H2O]+,,2,12684;12686,316.18952,3480.9727,3168.6814,3258.8767,3481.1348,3207.2554,3847.543,3472.27,3377.5186,3210.6013,
12687,317.19670313636675,5.641781,,,,425,1633,[M+H]+,,2,12684;12687,316.18952,6765.701,6283.2383,6598.55,5661.6304,6032.87,6180.2754,6481.131,6582.0435,6095.2573,
12676,361.1599547563138,5.643778,,,,425,1634,[M+Na]+,,2,12684;12676,338.17124,263.6302,254.00923,119.390335,439.56223,315.66168,335.4971,420.20544,531.421,202.67346,
12696,622.3979353597882,5.6444554,,,,425,1635,[M+NH4]+,,3,12697;12696;12710,604.36357,0,0,0,9570.661,10699.965,10310.571,0,0,0,
12697,627.3529333896541,5.6444554,,,,425,1635,[M+Na]+,,3,12697;12696;12710,604.36357,0,0,0,2430.806,2712.5159,2529.0852,0,0,0,
12698,556.2958928086997,5.6444907,,,,425,,,,,,,0,0,0,21545.691,22483.549,21551.572,0,0,0,
12710,605.3701719321001,5.6464868,,,,425,1635,[M+H]+,,3,12697;12696;12710,604.36357,0,0,0,1009.0626,1151.6919,1025.3762,0,0,0,
12624,312.2545294235112,5.652501,,,,425,,,,,,,47952.926,979.0552,1273.5916,0,0,32.17233,0,0,0,
12651,352.24873193370274,5.654609,,,,425,,,,,,,101089.586,1882.001,1667.6918,0,36.874817,0,22.386478,0,0,
12756,328.2489578202972,5.658406,,,,424,1638,[M+H]+,,3,12756;12757;12739,327.24208,68533.31,2176.582,2324.9377,116.32883,108.32172,78.970726,90.73097,38.92875,50.1344,
12733,331.1903939230335,5.6593227,,,,425,1640,[M+Na]+,,4,12732;12734;12699;12733,308.19981,51.35781,32.739334,43.49083,11457.513,11799.059,10599.947,29.486298,27.042286,40.86968,
12723,348.2187785616652,5.6684723,,,,389,,,,,,,20697.771,801.05096,849.4911,0,0,40.13151,27.449642,25.715221,0,
12794,334.2392173870219,5.669541,,,,439,1641,[M+Na]+,,2,12794;12788,311.24854,194389.77,9576.758,10760.157,35.148148,38.70953,24.374092,0,0,0,
12739,350.23138388126375,5.6711087,,,,424,1638,[M+Na]+,,3,12756;12757;12739,327.24208,67841.5,1855.5762,2502.4448,0,0,0,0,0,0,
12747,529.2809566278174,5.673101,,,,425,1639,[M+H]+,,3,12748;12755;12747,528.27388,0,0,0,12259.017,13828.713,13242.416,0,0,0,
12748,546.3074279910553,5.673101,,,,425,1639,[M+NH4]+,,3,12748;12749;12747,528.27388,0,0,0,4994.688,5414.4517,5138.9565,0,0,0,
12749,511.26950628443365,5.6731057,,,,425,1639,[M+H-H2O]+,,2,12748;12749,528.27388,0,0,0,1207.3734,1325.518,1131.2994,0,0,0,
