"Column1","Column2","Column3","Column4","Column5","Column6","Column7","Column8","Column9","Column10","Column11","Column12","Column13","Column14","Column15","Column16","Column17","Column18","Column19","Column20","Column21","Column22","Column23","Column24","Column25","Column26","Column27","Column28","Column29","Column30","Column31","Column32","Column33","Column34","Column35","Column36","Column37","Column38","Column39","Column40","Column41","Column42","Column43","Column44","Column45"
"7189",3.424,409.18448,"Unknown","[M+H]+","","0.111","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","4.33","Orbi_P_E2_WS03C","409.18448:60609 410.18783:20517 411.19119:4554","",0,1688,3578,0,1098,2303,165989,166072,159316,"1444.529296875","163792.260416667","1388.70428702895","3876.75416704018"
"7192",7.707,409.19498,"Unknown","[M+H]+","","0.111","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","3.09","Orbi_P_E2_WS03C","409.19498:39467 410.19833:10065 411.20169:0","",14238,11832,4957,5912,31179,2167,179626,178784,143420,"11714.2887369792","167276.911458333","10542.6794757465","20664.602887584"
"7200",4.554,409.27435,"Unknown","[M+NH4]+","adduct linked to 10987_[2M+NH4]+","0.333","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","20.27","Orbi_P_E2_WS03B","409.27435:106653 410.2777:33446 411.28106:0","",0,0,0,0,0,0,288524,325544,293605,"0","302557.53125","0","20067.9954223749"
"7205",2.338,410.14304,"Unknown","[M+H]+","","0.333","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","6.02","Orbi_P_E2_WS03B","410.14304:51006 411.14639:8907 412.14975:0","",0,0,0,0,0,0,100642,110919,68357,"0","93306.125","0","22209.0838237264"
"7227",2.81,411.19974,"Unknown","[M+Na]+","adduct linked to 6816_[M+H]+","0.333","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","27.75","Orbi_P_E2_WS03A","411.1998:359018 412.20315:0 413.20651:0","161.1752:2584",0,1595,1524,0,0,0,1113261,1134332,985820,"519.942647298177","1077804.5625","805.802911928324","80354.5845448715"
"7228",2.53,411.1998,"Unknown","[M+Na]+","adduct linked to 7507_[M+K]+","0.333","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","8.82","Orbi_P_E2_WS03A","411.1998:132692 412.20315:27290 413.20651:0","",0,0,0,0,1527,0,663431,556334,587467,"254.447265625","602410.666666667","623.265967227664","55090.166989429"
"7229",3.015,411.19995,"Unknown","[M+NH4]+","adduct linked to 8309_[M+2ACN+H]+","0.333","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","4.78","Orbi_P_E2_WS03B","411.19995:82858 412.2033:19116 413.20666:7946","",0,1712,0,0,0,0,335346,356535,312982,"285.36122639974","334954.427083333","698.98939705419","21779.4041399157"
"7235",3.581,411.32718,"Unknown","[M+H]+","","0.111","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","6.72","Orbi_P_E2_WS03B","411.32718:12079 412.33053:5132 413.33389:0","",0,0,0,0,0,0,24704,29241,21051,"0","24998.83203125","0","4103.00799931475"
"7239",2.88,412.21906,"Unknown","[M+NH4]+","adduct linked to 7318_[M+Na]+","0.333","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","26.31","Orbi_P_E2_WS03B","412.21906:189647 413.22241:54023 414.22577:13270","115.03918:5170",0,0,1202,0,0,0,532420,558707,501948,"200.373555501302","531025.145833333","490.812968925435","28405.4250638147"
"7240",2.798,412.21945,"Unknown","[M+H]+","adduct linked to 7855_[M+K]+; similar chromatogram in higher mz_7319","0.333","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","132.61","Orbi_P_E2_WS03A","412.21936:559686 413.22271:139612 414.22607:27744","69.03442:7456 73.0293:37059 127.03918:18731",0,0,1202,0,0,0,1419604,1472663,1362387,"200.373555501302","1418217.91666667","490.812968925435","55151.435141449"
"7253",1.991,413.14294,"Unknown","[M+H+NH4]+","adduct linked to 8259_[M+DMSO+H]+","0.333","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","3.81","Orbi_P_E2_WS03B","413.14294:31277 414.14629:7927 415.14965:0","",0,0,0,0,0,0,76647,89706,78929,"0","81760.9166666667","0","6974.77337538359"
"7259",2.717,413.2153,"Unknown","[M+H]+","similar chromatogram in higher mz_8909","0.333","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","8.63","Orbi_P_E2_WS03B","413.2153:71831 414.21865:20277 415.22201:5435","",0,0,0,0,0,0,231565,255282,204908,"0","230585.125","0","25201.421738536"
"7268",1.756,414.19742,"Unknown","[M+2ACN+H]+","adduct linked to 5393_[M+H]+; adduct linked to 6862_[M+IsoProp+H]+","0.333","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","7.15","Orbi_P_E2_WS03B","414.19742:17162 415.20077:0 416.20413:4679","",0,0,0,0,0,0,53872,57317,48551,"0","53246.4518229167","0","4416.48488238256"
"7270",1.485,414.19791,"Unknown","[M+H]+","","0.222","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","4.97","Orbi_P_E2_WS03B","414.19791:16744 415.20126:0 416.20462:0","",0,0,0,0,0,0,68214,63902,54935,"0","62350.4088541667","0","6774.16571935302"
"7285",1.837,415.12167,"Unknown","[2M+H]+","adduct linked to 2192_[M+H]+","0.333","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","3.77","Orbi_P_E2_WS03A","415.12167:35463 416.12502:0 417.12838:0","",0,0,0,0,0,0,80370,58826,73290,"0","70828.765625","0","10980.9160047681"
"7286",2.669,415.13702,"Unknown","[M+H]+","adduct linked to 7658_[M+Na]+","0.333","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","16.24","Orbi_P_E2_WS03B","415.13712:201141 416.14047:47622 417.14383:8222","71.02974:2393 89.06041:4126 365.42474:2761",0,0,0,0,0,0,670540,679934,614424,"0","654965.916666667","0","35422.9746027127"
"7295",4.825,415.22601,"Unknown","[M+Li]+","adduct linked to 8535_[M+Li]+","0.222","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","3.96","Orbi_P_E2_WS03B","415.22601:33782 416.22936:11776 417.23272:213380","",0,0,0,0,0,0,82158,93537,68174,"0","81289.5286458333","0","12703.7699617711"
"7316",0.624,417.04706,"Unknown","[M+H]+","","0.222","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","6.52","Orbi_P_E2_WS03C","417.04706:24030 418.05041:0 419.05377:0","",0,0,0,0,0,0,37662,48962,41764,"0","42795.9466145833","0","5720.1761405732"
"7317",2.162,417.13715,"Unknown","[M+H]+","adduct linked to 11119_[2M+Na]+","0.333","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","91.53","Orbi_P_E2_WS03A","417.13727:328413 418.14062:91772 419.14398:13880","107.32182:2485 142.98311:2751 266.68558:2635 317.08447:65135",0,0,0,0,0,0,771914,810579,814172,"0","798888.520833333","0","23429.5329642564"
"7326",6.372,417.24316,"Unknown","[M+H]+","","0.333","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","11.69","Orbi_P_E2_WS03B","417.24316:78457 418.24651:28289 419.24987:94544","",0,0,0,0,0,0,332825,372638,314812,"0","340091.739583333","0","29589.9896892661"
"7341",2.577,418.24487,"Unknown","[M+H]+","","0.222","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","4.2","Orbi_P_E2_WS03B","418.24487:20580 419.24822:0 420.25158:5996","",0,0,0,0,0,0,57640,51396,49391,"0","52809.125","0","4302.2447746015"
"7342",5.045,418.24536,"Unknown","[M+CH3OH+H]+","adduct linked to 7517_[M+ACN+H]+","0.111","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","2.66","Orbi_P_E2_WS03B","418.24536:15975 419.24871:0 420.25207:0","",2976,1713,2129,3995,4903,1896,56792,63586,64626,"2935.12180582682","61667.5703125","1282.25773712064","4254.59986686708"
"7349",2.336,419.13135,"Unknown","[M+NH4]+","adduct linked to 11098_[2M+K]+","0.222","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","6.03","Orbi_P_E2_WS03A","419.13135:15017 420.1347:0 421.13806:0","",0,0,0,0,0,0,54244,55164,45114,"0","51507.3658854167","0","5555.86436551753"
"7350",1.763,419.15359,"Unknown","[M+ACN+H]+","adduct linked to 6576_[M+H]+","0.111","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","3.65","Orbi_P_E2_WS03B","419.15359:15788 420.15694:0 421.1603:0","",0,0,0,0,0,0,47511,54836,46155,"0","49500.7682291667","0","4669.97612774702"
"7353",6.652,419.25867,"Unknown","[M+H]+","adduct linked to 8054_[M+ACN+H]+; similar chromatogram in higher mz_10539","0.333","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","380.84","Orbi_P_E2_WS03A","419.25867:3394496 420.26202:1222112 421.26538:186286","107.08596:7384 151.11214:6286 157.10152:16798 171.0807:117657 197.09653:46757 223.11247:29980 251.14316:6387",6776,5096,13725,15198,0,3542,10893906,10749004,9574925,"7389.68432617188","10405945","5935.64981738413","723322.077432315"
"7354",6.129,419.25876,"Unknown","[M+IsoProp+H]+","adduct linked to 6289_[M+Li]+","0.333","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","125.97","Orbi_P_E2_WS03A","419.25897:1067318 420.26232:424888 421.26568:75527","93.07062:3753 95.086:7455 107.08604:13837 125.0601:24774 135.08057:8962 151.07399:3343 155.08565:21280 161.09636:4733 187.11156:3236 207.11697:6170 237.12787:5199 263.14383:7563 288.18848:3349 383.23947:5297",0,0,2412,0,0,0,3179243,3514138,2933106,"401.926350911458","3208829","984.514473911889","291643.340419317"
"7356",6.471,419.25894,"Unknown","[M+H]+","adduct linked to 7649_[M+NH4]+","0.333","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","180.11","Orbi_P_E2_WS03A","419.25897:1467817 420.26232:534390 421.26568:97584","97.0659:3176 133.10184:2651 135.08069:12342 209.09694:5514 247.1485:13178",6776,0,13725,15198,14704,0,4294062,4385222,3774378,"8400.62980143229","4151220.58333333","7184.30936810882","329522.960651107"
"7357",7.72,419.25897,"Unknown","[M+H+NH4]+","adduct linked to 8323_[M+2K-H]+","0.333","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","12.03","Orbi_P_E2_WS03A","419.25897:105647 420.26232:22515 421.26568:47911","",2779,0,0,0,0,0,298547,291637,274587,"463.143595377604","288256.947916667","1134.46548631316","12332.3904828234"
"7358",5.326,419.25903,"Unknown","[M+IsoProp+H]+","adduct linked to 6290_[M+Li]+","0.333","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","109.6","Orbi_P_E2_WS03A","419.25888:822380 420.26223:287032 421.26559:58125","96.86588:3625 123.11752:4399 157.10182:4654 171.08076:31335 223.11182:21046 237.16412:167340 265.15912:102653",0,0,0,0,0,0,2896446,3210015,2892110,"0","2999523.91666667","0","182303.518584107"
"7360",4.446,419.25974,"Unknown","[M-C6H10O4+H]+","adduct linked to 9062_[M+H-2H2O]+","0.333","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","4.97","Orbi_P_E2_WS03B","419.25974:48147 420.26309:16616 421.26645:0","",0,0,0,0,0,0,96926,127629,128730,"0","117762.002604167","0","18052.642744017"
"7373",2.46,420.18707,"Unknown","[M+DMSO+H]+","adduct linked to 6113_[M+NH4]+","0.333","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","32.27","Orbi_P_E2_WS03B","420.18716:239379 421.19051:68025 422.19387:0","73.02932:9969",0,0,0,0,0,0,675277,653882,600510,"0","643222.958333333","0","38506.5988385196"
"7374",2.698,420.18719,"Unknown","[M+K]+","adduct linked to 7025_[M+H+NH4]+; adduct linked to 8053_[M+DMSO+H]+","0.333","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","18.86","Orbi_P_E2_WS03B","420.18719:123249 421.19054:28268 422.1939:10801","",0,0,0,0,0,0,320475,336559,295389,"0","317474.666666667","0","20748.2903680663"
"7375",2.389,420.18735,"Unknown","[2M+ACN+H]+","adduct linked to 2757_[M+ACN+H]+","0.333","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","33.23","Orbi_P_E2_WS03A","420.18716:243141 421.19051:62460 422.19387:16133","73.02928:17221 87.73239:2348 127.03927:7154",0,0,0,0,0,0,631701,638953,640728,"0","637127.416666667","0","4782.51993850936"
"7377",2.048,420.22324,"Unknown","[M+IsoProp+H]+","adduct linked to 6136_[M+H]+","0.333","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","4.38","Orbi_P_E2_WS03B","420.22324:25443 421.22659:6108 422.22995:18711","",0,0,0,0,0,0,81733,78396,72189,"0","77439.1927083333","0","4843.16780488885"
"7379",2.916,420.2236,"Unknown","[M+H]+","adduct linked to 8637_[M+DMSO+H]+; adduct linked to 11164_[2M+K]+","0.333","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","25.05","Orbi_P_E2_WS03B","420.2236:161120 421.22695:42310 422.23031:7593","",0,0,0,1415,0,0,446607,448492,416745,"235.752909342448","437281.364583333","577.474333265619","17809.6588628987"
"7380",2.266,420.22366,"Unknown","[M+H-2H2O]+","adduct linked to 8339_[M+Na]+","0.222","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","3.39","Orbi_P_E2_WS03A","420.22366:26607 421.22701:12480 422.23037:21796","73.02928:17221 87.73239:2348 127.03927:7154",0,0,0,0,0,0,141942,115342,116035,"0","124439.778645833","0","15161.61799955"
